Date,Province_State,Population,People_at_least_one_dose,People_fully_vaccinated
2023-02-11,Washington,7614893,6487901,5788353
2023-02-11,West Virginia,1792147,1209195,1069437
2023-02-11,Wisconsin,5822434,4372645,3968764
2023-02-11,Wyoming,578759,352158,306689
2023-02-12,NA,NA,269208743,229820324
2023-02-12,Alabama,4903185,3185414,2605439
2023-02-12,Alaska,731545,533783,476182
2023-02-12,American Samoa,55641,46179,42458
2023-02-12,Arizona,7278717,5641418,4801686
2023-02-12,Arkansas,3017804,2107952,1715180
2023-02-12,California,39512223,33466766,29489111
2023-02-12,Colorado,5758736,4815841,4229919
2023-02-12,Connecticut,3565287,3655048,2959485
2023-02-12,Delaware,973764,858647,713632
2023-02-12,Department of Defense,NA,4660939,3718282
2023-02-12,District of Columbia,705749,828825,637562
2023-02-12,Federal Bureau of Prisons,NA,155231,141302
2023-02-12,Florida,21477737,17699765,14896712
2023-02-12,Georgia,10617423,7259500,6080154
2023-02-12,Guam,164229,158939,144317
2023-02-12,Hawaii,1415872,1293706,1153622
2023-02-12,Idaho,1787065,1141888,1008365
2023-02-12,Illinois,12671821,10028100,9031844
2023-02-12,Indian Health Services,NA,1160634,916535
2023-02-12,Indiana,6732219,4332595,3884719
2023-02-12,Iowa,3155070,2228478,2030090
2023-02-12,Kansas,2913314,2219536,1901427
2023-02-12,Kentucky,4467673,3074760,2662116
2023-02-12,Long Term Care (LTC) Program,NA,0,0
2023-02-12,Louisiana,4648794,2917505,2556431
2023-02-12,Maine,1344212,1309620,1119665
2023-02-12,Maryland,6045680,5542993,4817012
2023-02-12,Massachusetts,6892503,7354720,5804649
2023-02-12,Michigan,9986857,6931503,6221496
2023-02-12,Minnesota,5639632,4441877,4066026
2023-02-12,Mississippi,2976149,1833885,1596905
2023-02-12,Missouri,6137428,4253370,3622257
2023-02-12,Montana,1068778,729304,632026
2023-02-12,Nebraska,1934408,1419187,1281226
2023-02-12,Nevada,3080156,2389364,1961477
2023-02-12,New Hampshire,1359711,1198541,977842
2023-02-12,New Jersey,8882190,8402715,7024668
2023-02-12,New Mexico,2096829,1978497,1575797
2023-02-12,New York,19453561,18362786,15710354
2023-02-12,North Carolina,10488084,9667485,7037784
2023-02-12,North Dakota,762062,528288,446845
2023-02-12,Northern Mariana Islands,55144,46654,43914
2023-02-12,Ohio,11689100,7679973,7063346
2023-02-12,Oklahoma,3956971,2951083,2391439
2023-02-12,Oregon,4217737,3441152,3051673
2023-02-12,Pennsylvania,12801989,11591610,9385287
2023-02-12,Puerto Rico,3193694,2901878,2683965
2023-02-12,Rhode Island,1059361,1122105,928684
2023-02-12,South Carolina,5148714,3654422,3082596
2023-02-12,South Dakota,884659,741781,586003
2023-02-12,Tennessee,6829174,4396986,3841049
2023-02-12,Texas,28995881,22141575,18327920
2023-02-12,Utah,3205958,2412944,2138934
2023-02-12,Vermont,623989,620797,534445
2023-02-12,Veterans Health Administration,NA,3708727,3051667
2023-02-12,Virgin Islands,107268,74947,58920
2023-02-12,Virginia,8535519,7765250,6535205
2023-02-12,Washington,7614893,6487901,5788353
2023-02-12,West Virginia,1792147,1209195,1069437
2023-02-12,Wisconsin,5822434,4372645,3968764
2023-02-12,Wyoming,578759,352158,306689
2023-02-13,NA,NA,269208743,229820324
2023-02-13,Alabama,4903185,3185414,2605439
2023-02-13,Alaska,731545,533783,476182
2023-02-13,American Samoa,55641,46179,42458
2023-02-13,Arizona,7278717,5641418,4801686
2023-02-13,Arkansas,3017804,2107952,1715180
2023-02-13,California,39512223,33466766,29489111
2023-02-13,Colorado,5758736,4815841,4229919
2023-02-13,Connecticut,3565287,3655048,2959485
2023-02-13,Delaware,973764,858647,713632
2023-02-13,Department of Defense,NA,4660939,3718282
2023-02-13,District of Columbia,705749,828825,637562
2023-02-13,Federal Bureau of Prisons,NA,155231,141302
2023-02-13,Florida,21477737,17699765,14896712
2023-02-13,Georgia,10617423,7259500,6080154
2023-02-13,Guam,164229,158939,144317
2023-02-13,Hawaii,1415872,1293706,1153622
2023-02-13,Idaho,1787065,1141888,1008365
2023-02-13,Illinois,12671821,10028100,9031844
2023-02-13,Indian Health Services,NA,1160634,916535
2023-02-13,Indiana,6732219,4332595,3884719
2023-02-13,Iowa,3155070,2228478,2030090
2023-02-13,Kansas,2913314,2219536,1901427
2023-02-13,Kentucky,4467673,3074760,2662116
2023-02-13,Long Term Care (LTC) Program,NA,0,0
2023-02-13,Louisiana,4648794,2917505,2556431
2023-02-13,Maine,1344212,1309620,1119665
2023-02-13,Maryland,6045680,5542993,4817012
2023-02-13,Massachusetts,6892503,7354720,5804649
2023-02-13,Michigan,9986857,6931503,6221496
2023-02-13,Minnesota,5639632,4441877,4066026
2023-02-13,Mississippi,2976149,1833885,1596905
2023-02-13,Missouri,6137428,4253370,3622257
2023-02-13,Montana,1068778,729304,632026
2023-02-13,Nebraska,1934408,1419187,1281226
2023-02-13,Nevada,3080156,2389364,1961477
2023-02-13,New Hampshire,1359711,1198541,977842
2023-02-13,New Jersey,8882190,8402715,7024668
2023-02-13,New Mexico,2096829,1978497,1575797
2023-02-13,New York,19453561,18362786,15710354
2023-02-13,North Carolina,10488084,9667485,7037784
2023-02-13,North Dakota,762062,528288,446845
2023-02-13,Northern Mariana Islands,55144,46654,43914
2023-02-13,Ohio,11689100,7679973,7063346
2023-02-13,Oklahoma,3956971,2951083,2391439
2023-02-13,Oregon,4217737,3441152,3051673
2023-02-13,Pennsylvania,12801989,11591610,9385287
2023-02-13,Puerto Rico,3193694,2901878,2683965
2023-02-13,Rhode Island,1059361,1122105,928684
2023-02-13,South Carolina,5148714,3654422,3082596
2023-02-13,South Dakota,884659,741781,586003
2023-02-13,Tennessee,6829174,4396986,3841049
2023-02-13,Texas,28995881,22141575,18327920
2023-02-13,Utah,3205958,2412944,2138934
2023-02-13,Vermont,623989,620797,534445
2023-02-13,Veterans Health Administration,NA,3708727,3051667
2023-02-13,Virgin Islands,107268,74947,58920
2023-02-13,Virginia,8535519,7765250,6535205
2023-02-13,Washington,7614893,6487901,5788353
2023-02-13,West Virginia,1792147,1209195,1069437
2023-02-13,Wisconsin,5822434,4372645,3968764
2023-02-13,Wyoming,578759,352158,306689
2023-02-14,NA,NA,269208743,229820324
2023-02-14,Alabama,4903185,3185414,2605439
2023-02-14,Alaska,731545,533783,476182
2023-02-14,American Samoa,55641,46179,42458
2023-02-14,Arizona,7278717,5641418,4801686
2023-02-14,Arkansas,3017804,2107952,1715180
2023-02-14,California,39512223,33466766,29489111
2023-02-14,Colorado,5758736,4815841,4229919
2023-02-14,Connecticut,3565287,3655048,2959485
2023-02-14,Delaware,973764,858647,713632
2023-02-14,Department of Defense,NA,4660939,3718282
2023-02-14,District of Columbia,705749,828825,637562
2023-02-14,Federal Bureau of Prisons,NA,155231,141302
2023-02-14,Florida,21477737,17699765,14896712
2023-02-14,Georgia,10617423,7259500,6080154
2023-02-14,Guam,164229,158939,144317
2023-02-14,Hawaii,1415872,1293706,1153622
2023-02-14,Idaho,1787065,1141888,1008365
2023-02-14,Illinois,12671821,10028100,9031844
2023-02-14,Indian Health Services,NA,1160634,916535
2023-02-14,Indiana,6732219,4332595,3884719
2023-02-14,Iowa,3155070,2228478,2030090
2023-02-14,Kansas,2913314,2219536,1901427
2023-02-14,Kentucky,4467673,3074760,2662116
2023-02-14,Long Term Care (LTC) Program,NA,0,0
2023-02-14,Louisiana,4648794,2917505,2556431
2023-02-14,Maine,1344212,1309620,1119665
2023-02-14,Maryland,6045680,5542993,4817012
2023-02-14,Massachusetts,6892503,7354720,5804649
2023-02-14,Michigan,9986857,6931503,6221496
2023-02-14,Minnesota,5639632,4441877,4066026
2023-02-14,Mississippi,2976149,1833885,1596905
2023-02-14,Missouri,6137428,4253370,3622257
2023-02-14,Montana,1068778,729304,632026
2023-02-14,Nebraska,1934408,1419187,1281226
2023-02-14,Nevada,3080156,2389364,1961477
2023-02-14,New Hampshire,1359711,1198541,977842
2023-02-14,New Jersey,8882190,8402715,7024668
2023-02-14,New Mexico,2096829,1978497,1575797
2023-02-14,New York,19453561,18362786,15710354
2023-02-14,North Carolina,10488084,9667485,7037784
2023-02-14,North Dakota,762062,528288,446845
2023-02-14,Northern Mariana Islands,55144,46654,43914
2023-02-14,Ohio,11689100,7679973,7063346
2023-02-14,Oklahoma,3956971,2951083,2391439
2023-02-14,Oregon,4217737,3441152,3051673
2023-02-14,Pennsylvania,12801989,11591610,9385287
2023-02-14,Puerto Rico,3193694,2901878,2683965
2023-02-14,Rhode Island,1059361,1122105,928684
2023-02-14,South Carolina,5148714,3654422,3082596
2023-02-14,South Dakota,884659,741781,586003
2023-02-14,Tennessee,6829174,4396986,3841049
2023-02-14,Texas,28995881,22141575,18327920
2023-02-14,Utah,3205958,2412944,2138934
2023-02-14,Vermont,623989,620797,534445
2023-02-14,Veterans Health Administration,NA,3708727,3051667
2023-02-14,Virgin Islands,107268,74947,58920
2023-02-14,Virginia,8535519,7765250,6535205
2023-02-14,Washington,7614893,6487901,5788353
2023-02-14,West Virginia,1792147,1209195,1069437
2023-02-14,Wisconsin,5822434,4372645,3968764
2023-02-14,Wyoming,578759,352158,306689
2023-02-15,NA,NA,269208743,229820324
2023-02-15,Alabama,4903185,3185414,2605439
2023-02-15,Alaska,731545,533783,476182
2023-02-15,American Samoa,55641,46179,42458
2023-02-15,Arizona,7278717,5641418,4801686
2023-02-15,Arkansas,3017804,2107952,1715180
2023-02-15,California,39512223,33466766,29489111
2023-02-15,Colorado,5758736,4815841,4229919
2023-02-15,Connecticut,3565287,3655048,2959485
2023-02-15,Delaware,973764,858647,713632
2023-02-15,Department of Defense,NA,4660939,3718282
2023-02-15,District of Columbia,705749,828825,637562
2023-02-15,Federal Bureau of Prisons,NA,155231,141302
2023-02-15,Florida,21477737,17699765,14896712
2023-02-15,Georgia,10617423,7259500,6080154
2023-02-15,Guam,164229,158939,144317
2023-02-15,Hawaii,1415872,1293706,1153622
2023-02-15,Idaho,1787065,1141888,1008365
2023-02-15,Illinois,12671821,10028100,9031844
2023-02-15,Indian Health Services,NA,1160634,916535
2023-02-15,Indiana,6732219,4332595,3884719
2023-02-15,Iowa,3155070,2228478,2030090
2023-02-15,Kansas,2913314,2219536,1901427
2023-02-15,Kentucky,4467673,3074760,2662116
2023-02-15,Long Term Care (LTC) Program,NA,0,0
2023-02-15,Louisiana,4648794,2917505,2556431
2023-02-15,Maine,1344212,1309620,1119665
2023-02-15,Maryland,6045680,5542993,4817012
2023-02-15,Massachusetts,6892503,7354720,5804649
2023-02-15,Michigan,9986857,6931503,6221496
2023-02-15,Minnesota,5639632,4441877,4066026
2023-02-15,Mississippi,2976149,1833885,1596905
2023-02-15,Missouri,6137428,4253370,3622257
2023-02-15,Montana,1068778,729304,632026
2023-02-15,Nebraska,1934408,1419187,1281226
2023-02-15,Nevada,3080156,2389364,1961477
2023-02-15,New Hampshire,1359711,1198541,977842
2023-02-15,New Jersey,8882190,8402715,7024668
2023-02-15,New Mexico,2096829,1978497,1575797
2023-02-15,New York,19453561,18362786,15710354
2023-02-15,North Carolina,10488084,9667485,7037784
2023-02-15,North Dakota,762062,528288,446845
2023-02-15,Northern Mariana Islands,55144,46654,43914
2023-02-15,Ohio,11689100,7679973,7063346
2023-02-15,Oklahoma,3956971,2951083,2391439
2023-02-15,Oregon,4217737,3441152,3051673
2023-02-15,Pennsylvania,12801989,11591610,9385287
2023-02-15,Puerto Rico,3193694,2901878,2683965
2023-02-15,Rhode Island,1059361,1122105,928684
2023-02-15,South Carolina,5148714,3654422,3082596
2023-02-15,South Dakota,884659,741781,586003
2023-02-15,Tennessee,6829174,4396986,3841049
2023-02-15,Texas,28995881,22141575,18327920
2023-02-15,Utah,3205958,2412944,2138934
2023-02-15,Vermont,623989,620797,534445
2023-02-15,Veterans Health Administration,NA,3708727,3051667
2023-02-15,Virgin Islands,107268,74947,58920
2023-02-15,Virginia,8535519,7765250,6535205
2023-02-15,Washington,7614893,6487901,5788353
2023-02-15,West Virginia,1792147,1209195,1069437
2023-02-15,Wisconsin,5822434,4372645,3968764
2023-02-15,Wyoming,578759,352158,306689
2023-02-16,NA,NA,269332266,229914797
2023-02-16,Alabama,4903185,3186211,2606107
2023-02-16,Alaska,731545,533981,476305
2023-02-16,American Samoa,55641,46188,42465
2023-02-16,Arizona,7278717,5645008,4803643
2023-02-16,Arkansas,3017804,2108703,1715689
2023-02-16,California,39512223,33479486,29497857
2023-02-16,Colorado,5758736,4818037,4231787
2023-02-16,Connecticut,3565287,3656478,2960253
2023-02-16,Delaware,973764,859017,713876
2023-02-16,Department of Defense,NA,4662751,3720005
2023-02-16,District of Columbia,705749,829202,637850
2023-02-16,Federal Bureau of Prisons,NA,155434,141439
2023-02-16,Florida,21477737,17719402,14909632
2023-02-16,Georgia,10617423,7262246,6082538
2023-02-16,Guam,164229,159049,144389
2023-02-16,Hawaii,1415872,1294113,1153899
2023-02-16,Idaho,1787065,1142261,1008697
2023-02-16,Illinois,12671821,10030974,9039542
2023-02-16,Indian Health Services,NA,1161231,916979
2023-02-16,Indiana,6732219,4333875,3885619
2023-02-16,Iowa,3155070,2229220,2030761
2023-02-16,Kansas,2913314,2220556,1902211
2023-02-16,Kentucky,4467673,3075910,2662879
2023-02-16,Long Term Care (LTC) Program,NA,0,0
2023-02-16,Louisiana,4648794,2918367,2557147
2023-02-16,Maine,1344212,1310122,1120136
2023-02-16,Maryland,6045680,5545086,4818700
2023-02-16,Massachusetts,6892503,7359139,5807046
2023-02-16,Michigan,9986857,6933165,6222886
2023-02-16,Minnesota,5639632,4443908,4067688
2023-02-16,Mississippi,2976149,1834099,1597085
2023-02-16,Missouri,6137428,4254914,3623463
2023-02-16,Montana,1068778,729561,632219
2023-02-16,Nebraska,1934408,1419824,1281748
2023-02-16,Nevada,3080156,2390334,1961954
2023-02-16,New Hampshire,1359711,1198924,978260
2023-02-16,New Jersey,8882190,8405637,7026966
2023-02-16,New Mexico,2096829,1979517,1576421
2023-02-16,New York,19453561,18369683,15716479
2023-02-16,North Carolina,10488084,9673177,7041077
2023-02-16,North Dakota,762062,528565,447046
2023-02-16,Northern Mariana Islands,55144,46681,43931
2023-02-16,Ohio,11689100,7682641,7065947
2023-02-16,Oklahoma,3956971,2952204,2392271
2023-02-16,Oregon,4217737,3443146,3053206
2023-02-16,Pennsylvania,12801989,11597703,9390665
2023-02-16,Puerto Rico,3193694,2902401,2684851
2023-02-16,Rhode Island,1059361,1122769,929209
2023-02-16,South Carolina,5148714,3655451,3083429
2023-02-16,South Dakota,884659,742222,586287
2023-02-16,Tennessee,6829174,4399338,3842565
2023-02-16,Texas,28995881,22153513,18334427
2023-02-16,Utah,3205958,2414158,2139968
2023-02-16,Vermont,623989,621057,534649
2023-02-16,Veterans Health Administration,NA,3711289,3052699
2023-02-16,Virgin Islands,107268,74972,58927
2023-02-16,Virginia,8535519,7767930,6537328
2023-02-16,Washington,7614893,6490691,5790909
2023-02-16,West Virginia,1792147,1209519,1069651
2023-02-16,Wisconsin,5822434,4374063,3970125
2023-02-16,Wyoming,578759,352205,306718
2023-02-17,NA,NA,269332266,229914797
2023-02-17,Alabama,4903185,3186211,2606107
2023-02-17,Alaska,731545,533981,476305
2023-02-17,American Samoa,55641,46188,42465
2023-02-17,Arizona,7278717,5645008,4803643
2023-02-17,Arkansas,3017804,2108703,1715689
2023-02-17,California,39512223,33479486,29497857
2023-02-17,Colorado,5758736,4818037,4231787
2023-02-17,Connecticut,3565287,3656478,2960253
2023-02-17,Delaware,973764,859017,713876
2023-02-17,Department of Defense,NA,4662751,3720005
2023-02-17,District of Columbia,705749,829202,637850
2023-02-17,Federal Bureau of Prisons,NA,155434,141439
2023-02-17,Florida,21477737,17719402,14909632
2023-02-17,Georgia,10617423,7262246,6082538
2023-02-17,Guam,164229,159049,144389
2023-02-17,Hawaii,1415872,1294113,1153899
2023-02-17,Idaho,1787065,1142261,1008697
2023-02-17,Illinois,12671821,10030974,9039542
2023-02-17,Indian Health Services,NA,1161231,916979
2023-02-17,Indiana,6732219,4333875,3885619
2023-02-17,Iowa,3155070,2229220,2030761
2023-02-17,Kansas,2913314,2220556,1902211
2023-02-17,Kentucky,4467673,3075910,2662879
2023-02-17,Long Term Care (LTC) Program,NA,0,0
2023-02-17,Louisiana,4648794,2918367,2557147
2023-02-17,Maine,1344212,1310122,1120136
2023-02-17,Maryland,6045680,5545086,4818700
2023-02-17,Massachusetts,6892503,7359139,5807046
2023-02-17,Michigan,9986857,6933165,6222886
2023-02-17,Minnesota,5639632,4443908,4067688
2023-02-17,Mississippi,2976149,1834099,1597085
2023-02-17,Missouri,6137428,4254914,3623463
2023-02-17,Montana,1068778,729561,632219
2023-02-17,Nebraska,1934408,1419824,1281748
2023-02-17,Nevada,3080156,2390334,1961954
2023-02-17,New Hampshire,1359711,1198924,978260
2023-02-17,New Jersey,8882190,8405637,7026966
2023-02-17,New Mexico,2096829,1979517,1576421
2023-02-17,New York,19453561,18369683,15716479
2023-02-17,North Carolina,10488084,9673177,7041077
2023-02-17,North Dakota,762062,528565,447046
2023-02-17,Northern Mariana Islands,55144,46681,43931
2023-02-17,Ohio,11689100,7682641,7065947
2023-02-17,Oklahoma,3956971,2952204,2392271
2023-02-17,Oregon,4217737,3443146,3053206
2023-02-17,Pennsylvania,12801989,11597703,9390665
2023-02-17,Puerto Rico,3193694,2902401,2684851
2023-02-17,Rhode Island,1059361,1122769,929209
2023-02-17,South Carolina,5148714,3655451,3083429
2023-02-17,South Dakota,884659,742222,586287
2023-02-17,Tennessee,6829174,4399338,3842565
2023-02-17,Texas,28995881,22153513,18334427
2023-02-17,Utah,3205958,2414158,2139968
2023-02-17,Vermont,623989,621057,534649
2023-02-17,Veterans Health Administration,NA,3711289,3052699
2023-02-17,Virgin Islands,107268,74972,58927
2023-02-17,Virginia,8535519,7767930,6537328
2023-02-17,Washington,7614893,6490691,5790909
2023-02-17,West Virginia,1792147,1209519,1069651
2023-02-17,Wisconsin,5822434,4374063,3970125
2023-02-17,Wyoming,578759,352205,306718
2023-02-18,NA,NA,269332266,229914797
2023-02-18,Alabama,4903185,3186211,2606107
2023-02-18,Alaska,731545,533981,476305
2023-02-18,American Samoa,55641,46188,42465
2023-02-18,Arizona,7278717,5645008,4803643
2023-02-18,Arkansas,3017804,2108703,1715689
2023-02-18,California,39512223,33479486,29497857
2023-02-18,Colorado,5758736,4818037,4231787
2023-02-18,Connecticut,3565287,3656478,2960253
2023-02-18,Delaware,973764,859017,713876
2023-02-18,Department of Defense,NA,4662751,3720005
2023-02-18,District of Columbia,705749,829202,637850
2023-02-18,Federal Bureau of Prisons,NA,155434,141439
2023-02-18,Florida,21477737,17719402,14909632
2023-02-18,Georgia,10617423,7262246,6082538
2023-02-18,Guam,164229,159049,144389
2023-02-18,Hawaii,1415872,1294113,1153899
2023-02-18,Idaho,1787065,1142261,1008697
2023-02-18,Illinois,12671821,10030974,9039542
2023-02-18,Indian Health Services,NA,1161231,916979
2023-02-18,Indiana,6732219,4333875,3885619
2023-02-18,Iowa,3155070,2229220,2030761
2023-02-18,Kansas,2913314,2220556,1902211
2023-02-18,Kentucky,4467673,3075910,2662879
2023-02-18,Long Term Care (LTC) Program,NA,0,0
2023-02-18,Louisiana,4648794,2918367,2557147
2023-02-18,Maine,1344212,1310122,1120136
2023-02-18,Maryland,6045680,5545086,4818700
2023-02-18,Massachusetts,6892503,7359139,5807046
2023-02-18,Michigan,9986857,6933165,6222886
2023-02-18,Minnesota,5639632,4443908,4067688
2023-02-18,Mississippi,2976149,1834099,1597085
2023-02-18,Missouri,6137428,4254914,3623463
2023-02-18,Montana,1068778,729561,632219
2023-02-18,Nebraska,1934408,1419824,1281748
2023-02-18,Nevada,3080156,2390334,1961954
2023-02-18,New Hampshire,1359711,1198924,978260
2023-02-18,New Jersey,8882190,8405637,7026966
2023-02-18,New Mexico,2096829,1979517,1576421
2023-02-18,New York,19453561,18369683,15716479
2023-02-18,North Carolina,10488084,9673177,7041077
2023-02-18,North Dakota,762062,528565,447046
